Solvent,Temperature (°C),Solubility (%),Polymer
"1,1-dibromoethane",105,2.88663219,PP-LMW
"1,1-dibromoethane",100,2.24377559,PP-LMW
"1,1-dibromoethane",95,1.75204393,PP-LMW
"1,1-dibromoethane",90,1.37097168,PP-LMW
"1,1-dibromoethane",85,1.07306425,PP-LMW
"1,1-dibromoethane",80,0.83886684,PP-LMW
"1,1-dibromoethane",75,0.65418696,PP-LMW
"1,1-dibromoethane",70,0.50839287,PP-LMW
"1,1-dibromoethane",65,0.3933607,PP-LMW
"1,1-dibromoethane",60,0.30277425,PP-LMW
"1,1-dibromoethane",55,0.23166225,PP-LMW
"1,1-dibromoethane",50,0.17607254,PP-LMW
"1,1-dibromoethane",45,0.13284152,PP-LMW
"1,1-dibromoethane",40,0.09942499,PP-LMW
"1,1-dibromoethane",35,0.07377261,PP-LMW
"1,1-dibromoethane",30,0.05423155,PP-LMW
"1,1-dibromoethane",25,0.03947148,PP-LMW
"1,1-dichloro-1-nitroethane",160,69.85223408,PP-LMW
"1,1-dichloro-1-nitroethane",155,64.16805442,PP-LMW
"1,1-dichloro-1-nitroethane",150,58.45592267,PP-LMW
"1,1-dichloro-1-nitroethane",145,52.74848492,PP-LMW
"1,1-dichloro-1-nitroethane",140,47.09346831,PP-LMW
"1,1-dichloro-1-nitroethane",135,41.55504379,PP-LMW
"1,1-dichloro-1-nitroethane",130,36.21480836,PP-LMW
"1,1-dichloro-1-nitroethane",125,31.16486907,PP-LMW
"1,1-dichloro-1-nitroethane",120,26.49652761,PP-LMW
"1,1-dichloro-1-nitroethane",115,22.28351198,PP-LMW
"1,1-dichloro-1-nitroethane",110,18.56836245,PP-LMW
"1,1-dichloro-1-nitroethane",105,15.35805877,PP-LMW
"1,1-dichloro-1-nitroethane",100,12.62837619,PP-LMW
"1,1-dichloro-1-nitroethane",95,10.335051,PP-LMW
"1,1-dichloro-1-nitroethane",90,8.42467764,PP-LMW
"1,1-dichloro-1-nitroethane",85,6.84257977,PP-LMW
"1,1-dichloro-1-nitroethane",80,5.53785927,PP-LMW
"1,1-dichloro-1-nitroethane",75,4.465325,PP-LMW
"1,1-dichloro-1-nitroethane",70,3.58613896,PP-LMW
"1,1-dichloro-1-nitroethane",65,2.86746794,PP-LMW
"1,1-dichloro-1-nitroethane",60,2.28177555,PP-LMW
"1,1-dichloro-1-nitroethane",55,1.80608675,PP-LMW
"1,1-dichloro-1-nitroethane",50,1.42125806,PP-LMW
"1,1-dichloro-1-nitroethane",45,1.11132857,PP-LMW
"1,1-dichloro-1-nitroethane",40,0.86299222,PP-LMW
"1,1-dichloro-1-nitroethane",35,0.66514823,PP-LMW
"1,1-dichloro-1-nitroethane",30,0.50853743,PP-LMW
"1,1-dichloro-1-nitroethane",25,0.38544036,PP-LMW
"1,1-dichloroacetone",160,70.01960045,PP-LMW
"1,1-dichloroacetone",155,63.31490792,PP-LMW
"1,1-dichloroacetone",150,56.12469828,PP-LMW
"1,1-dichloroacetone",145,48.49828753,PP-LMW
